"Gene","Promoter","Enhancer","Methylation_score","NR_R_logFC","NR_R_P.Value","R_REL_logFC","R_REL_P.Value","OR_R_logFC","OR_R_P.Value","NR_OR_logFC","NR_OR_P.Value"
"CRYGB",0,0,0,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CRYGC",0,0,0,0.113738956521734,0.485255534220226,-0.0742898999999948,0.68594976629305,0.0999460909090866,0.583659990243415,0.0137928656126478,0.920420935780745
"CRYGD",0,0,0,-0.87243748447205,0.544720303074303,0.545969703428572,0.738610206041151,0.436507164935064,0.786407641519324,-1.30894464940711,0.286545825478645
"CRYGN",0.1875,0.0701028138528138,0.257602813852814,0.265898128571428,0.750440386507539,1.63462447142858,0.0887734910132408,-0.2059742987013,0.825847645029996,0.471872427272728,0.507039801440953
"CRYGS",0,0,0,0.35796569068323,0.407963492685376,-0.361406662857144,0.460942294713678,0.211565897402598,0.661552391761752,0.146399793280633,0.689450583565875
"CRYL1",0.333333333333333,0.0560122501611863,0.38934558349452,-0.00322926086956432,0.991842459601381,0.488393399999998,0.175296291860944,-0.12267118181818,0.728939477555358,0.119441920948616,0.6564401151347
"CRYM",0,0,0,-0.850348518757766,0.446339261544602,-2.05164772428571,0.108122800271065,0.792823639740258,0.525756066350802,-1.64317215849802,0.0870081912107504
"CRYZ",0.0650378461243652,0.0360475101370598,0.101085356261425,0.640502875776398,0.0154920354796959,-0.260810371428573,0.371509971919397,0.202482753246755,0.482074056658303,0.438020122529643,0.0488373893191295
"CRYZL1",0.067805414044551,0.0369165531216155,0.104721967166166,0.378095596273291,0.238115692075569,-0.0386932571428598,0.917387077625204,0.387077402597403,0.280338206866505,-0.00898180632411139,0.973481643716538
"CS",0.10488620699929,0.0502400595514662,0.155126266550756,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CSAD",0.0625,0.217402890695574,0.279902890695574,-0.139767919254655,0.525491594993399,-0.11554062857144,0.644685479233053,-0.00245438961038946,0.992041094370033,-0.137313529644265,0.462973641217247
"CSAG1",0,0,0,0.225180031055901,0.392864092833096,-0.47673925714286,0.120812133594922,0.146295584415584,0.619281756689828,0.0788844466403171,0.723651283230283
"CSAG2",0,0,0,0.0166649565217361,0.984048886643422,-1.22117879999999,0.209357781947999,-0.27096081818182,0.771739683068026,0.287625774703556,0.68476274265985
"CSAG3",0,0,0,-0.444185838509322,0.373794920311174,-0.305986357142844,0.593309555442975,-0.396029870129869,0.478300128086499,-0.0481559683794526,0.909234092209628
"CSDA",0,0,0,-0.40099455279503,0.291121420160593,0.619416357142851,0.151190110231294,0.117793688311687,0.780721003674871,-0.518788241106718,0.110470353356677
"CSDAP1",0,0,0,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CSDC2",0,0,0,-1.64563256273292,0.0150206908188524,0.476248631428573,0.524150710351843,0.428548988571429,0.560293465997403,-2.07418155130435,0.00048492521231221
"CSDE1",0.0148743441038387,0.0430807495411958,0.0579550936450345,-0.440195484472051,0.609913115776069,-0.518861028571425,0.597602695437393,0.0793264285714281,0.934491522506485,-0.519521913043479,0.478863409069844
"CSE1L",0.315789473684211,0.0357142857142857,0.351503759398496,0.0711117577639779,0.52884145797044,0.252494185714273,0.0653758905484677,-0.0516218311688306,0.682791333101991,0.122733588932809,0.203483137987614
"CSF1",0.035632183908046,0.093025156670801,0.128657340578847,-1.14243486548447,0.0219344749744523,-0.0946300834285738,0.863871879290425,-0.834008392207792,0.129224329671402,-0.30842647327668,0.455161895645881
"CSF1R",0,0.0814397731064398,0.0814397731064398,0.0792753043478278,0.706848100297033,-0.141507500000007,0.552895728477284,0.0760137272727288,0.747432518125173,0.003261577075099,0.985452411450769
"CSF2",0.119559455323229,0.0302566839025172,0.149816139225746,0.604234055900621,0.25574012955965,-1.42640924285715,0.0210709202209904,0.709336688311686,0.233889518572484,-0.105102632411065,0.81474817052348
"CSF2RA",0,0,0,0.590962913043478,0.405250803310298,-0.483426200000006,0.546203976504683,0.241795909090911,0.760373930503882,0.349167003952568,0.561827133040495
"CSF2RB",0.166666666666667,0.0380892255892256,0.204755892255892,0.0507039565217342,0.951142719738483,0.393650800000007,0.675493098781968,0.94707627272727,0.309501537040769,-0.896372316205536,0.205940710649336
"CSF3",0.0686683764414857,0.051529287469613,0.120197663911099,-1.37694777018634,0.118700238513818,-0.0218992428571356,0.982304995720397,-1.1255954025974,0.252003388399273,-0.251352367588935,0.734230515967457
"CSF3R",0.0454545454545455,0.0595238095238095,0.104978354978355,-0.282517919254656,0.605679573778526,-0.698564528571434,0.270183274683403,0.199169974025976,0.74502317392706,-0.481687893280632,0.302025217829204
"CSGALNACT1",0.0588235294117647,0.0231150793650794,0.0819386087768441,-0.944825627329189,0.0360961632212767,0.0619695142857104,0.902975162172001,-0.43528725974026,0.379526413105388,-0.509538367588929,0.177264154516294
"CSGALNACT2",0.19047619047619,0.0332824609075899,0.22375865138378,0.67099455279503,0.297585457182571,-1.44975505714286,0.0498755529051061,0.316300602597404,0.659618325146845,0.354693950197626,0.515290704013986
"CSH1",0,0,0,-0.0516402546583814,0.833217481840725,-0.0549475714285785,0.844478495962047,-0.112026974025971,0.683574619895329,0.0603867193675898,0.771896137027899
"CSH2",0,0,0,0.177984217391298,0.608206827510832,-0.277981999999994,0.48042079363687,0.355391090909087,0.362213215549202,-0.177406873517789,0.547595474011495
"CSHL1",0,0.0912404821746745,0.0912404821746745,0.580425130434779,0.463056243726533,-0.756541499999996,0.397687366461667,1.03110709090909,0.246477386373754,-0.45068196047431,0.502060487886887
"CSK",0.0893097458493039,0.0571735581035627,0.146483303952867,-0.443024919254662,0.0638433835747363,0.26933147142858,0.321222619938927,-0.492964389610393,0.0655410964312527,0.0499394703557314,0.802264661397122
"CSMD1",0.15,0,0.15,0.00361257763975242,0.985461466631267,0.0380228571428507,0.865559139958851,-0.270901948051948,0.226044800365669,0.274514525691701,0.107748875492924
"CSMD2",0.166666666666667,0.0833333333333333,0.25,3.32279434645963,0.0301937088436702,-3.80346695428571,0.035130363816077,3.16390655064935,0.0635906465043217,0.158887795810277,0.900435777844423
"CSMD3",0.0980392156862745,0,0.0980392156862745,-1.46477649689441,0.0279517224205672,0.757291714285719,0.308268827202447,-1.08642516883117,0.139903278940891,-0.378351328063244,0.49387178432152
"CSN1S1",0,0.2,0.2,-0.0477533291925498,0.967530221632865,0.448274985714292,0.735415492627753,1.00652569610389,0.445060630943503,-1.05427902529644,0.292758386687706
"CSN1S2A",0,0,0,1.0587009921118,0.346041342962352,-1.43066265428571,0.261513499802474,0.603188532467532,0.630532447046927,0.455512459644266,0.631897521767068
"CSN2",0,0,0,0.183720086956517,0.354118449534798,-0.0742898999999912,0.739082229752451,0.00606518181817695,0.978112477737577,0.17765490513834,0.292017578463742
"CSN3",0,0,0,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CSNK1A1",0.268421052631579,0.0335788439955107,0.30199989662709,-1.67082653149068,0.107495848221911,-0.751547772857144,0.518782952436831,0.0910383322207794,0.936735155917095,-1.76186486371146,0.0472227986703214
"CSNK1A1L",0.4,0.00858585858585859,0.408585858585859,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CSNK1A1P",0,0,0,-0.146072944099376,0.286759583207765,0.0266819571428503,0.862492998820852,-0.197124038961038,0.200528465994806,0.0510510948616627,0.659528208163498
"CSNK1D",0.0731707317073171,0.133954754922497,0.207125486629814,0.727307496894407,0.274366511903723,-0.891150314285709,0.250851324180481,0.624978259740258,0.400489441888173,0.102329237154149,0.855424837284679
"CSNK1E",0,0.0338983050847458,0.0338983050847458,-0.06568858385093,0.671486190677568,0.0612716142857064,0.73232301164543,-0.164567441558438,0.344629875204582,0.0988788577075077,0.453126257878477
"CSNK1G1",0,0,0,0.256006751552794,0.278890776915945,0.295623157142853,0.275376446645472,-0.165605129870128,0.530047421349735,0.421611881422923,0.0388617390668423
"CSNK1G2",0.230769230769231,0.166929900924429,0.39769913169366,0.0777706024844722,0.597868175133947,-0.252364628571434,0.133425852032457,0.0243386103896119,0.882676457034173,0.0534319920948603,0.669420661621932
"CSNK1G3",0.0113636363636364,0.045,0.0563636363636364,-0.0483156894409911,0.754991267062706,-0.0853397714285773,0.626606810371901,-0.29217851948052,0.0966472176863091,0.243862830039529,0.0682547396422589
"CSNK2A1",0.0714285714285714,0.208333333333333,0.279761904761905,0.0420408633540372,0.816457314615287,0.0823264714285639,0.691875802092331,-0.0176873896103906,0.930509274393222,0.0597282529644279,0.697945576082303
"CSNK2A1P",0,0,0,-0.037998546583851,0.858988631264516,0.13378448571428,0.585000826273157,-0.382038558441559,0.115421553764237,0.344040011857708,0.0628727922833986
"CSNK2A2",0.272727272727273,0.0208333333333333,0.293560606060606,-0.55771795931677,0.215804198799701,0.706894636242857,0.168694006341211,-0.980583075324675,0.0547493342101061,0.422865116007905,0.26835013525588
"CSNK2B",0.101077800923829,0.0582386460246706,0.1593164469485,-0.153523068322981,0.336808849252774,0.336050185714281,0.0681362939985579,-0.235596922077922,0.190040424022692,0.0820738537549408,0.544247321094915
"CSPG4",0.333333333333333,0.145454545454545,0.478787878787879,-0.00706325472049807,0.99466100016481,-0.223002422714285,0.851932945737349,1.06424182753247,0.370063735559022,-1.07130508225297,0.235518334391786
"CSPG4PY2",0,0,0,-0.0352627577639719,0.869693112486739,0.118715614285705,0.626367526329882,-0.282954987012985,0.243204752809365,0.247692229249013,0.178885718071168
"CSPG5",0.0727272727272727,0.146015853149771,0.218743125877043,0.112011304347819,0.559096442500157,-0.14858199999998,0.493025359309004,0.0121318181818193,0.954871513410891,0.0998794861659995,0.539696531487837
"CSPP1",0.0773921200750469,0.0380654668674755,0.115457586942522,-0.222754664596272,0.791011058789748,-0.518641357142856,0.586079693732371,0.162198948051949,0.863193035754023,-0.384953612648221,0.590142235133358
"CSRNP1",0.388888888888889,0.0640800865800866,0.452968975468975,0.244537204968947,0.314643023124576,-0.239047457142864,0.396641877344846,-0.0210508701298693,0.938073504989077,0.265588075098816,0.19995647561214
"CSRNP2",0.19047619047619,0.0572057085245446,0.247681899000735,-0.441143254658386,0.195775516031389,-0.0849151714285741,0.824092252212079,-0.37642942857143,0.322568248942007,-0.0647138260869564,0.821678851985717
"CSRNP3",0.142857142857143,0,0.142857142857143,-0.0780280621118012,0.736188360163718,0.143483514285712,0.586561936472249,-0.280276987012988,0.282583309267559,0.202248924901187,0.30619472194717
"CSRP1",0.101123595505618,0.0421491228070175,0.143272718312636,0.281993880745339,0.762391124830252,-3.37823660857142,0.00245388872851926,0.969031701298701,0.355552600920247,-0.687037820553362,0.387373527882994
"CSRP2",0.151903651903652,0.0565758508287244,0.208479502732376,0.804205398881988,0.217403674515781,-0.162637062142857,0.828338232779255,-0.241016759220779,0.739512053790776,1.04522215810277,0.061745272931409
"CSRP2BP",0.153846153846154,0.0559555244900072,0.209801678336161,-0.277972739130434,0.236302996157544,0.0158803999999941,0.951943077078167,0.0335837272727284,0.897611696335978,-0.311556466403163,0.120034423811397
"CSRP3",0,0,0,0.292290664596276,0.175565454018529,0.0151475571428517,0.950279066356877,-0.0953548571428549,0.690609579002069,0.387645521739131,0.0368705045378719
"CST1",0.00790513833992095,0.0809090909090909,0.0888142292490118,-0.582050490683232,0.0492901872859809,0.563765242857151,0.0900445226261259,-0.631989961038964,0.056365181839563,0.0499394703557314,0.839375574930908
"CST11",0,0.0833333333333333,0.0833333333333333,1.23627329068323,0.124662070930643,-1.20202964285714,0.194873041322394,1.89306968831169,0.0377569986709475,-0.656796397628459,0.33313423649387
"CST2",0.0434782608695652,0.07,0.113478260869565,0.110702695652167,0.458626294708557,-0.0742898999999886,0.658989838648222,0.00606518181817695,0.970998437625574,0.10463751383399,0.409771546300821
"CST3",0.2,0.100931677018634,0.300931677018634,0.0560046521739084,0.704041402806046,-0.0742898999999948,0.655474191326995,0.124277909090905,0.452690284282345,-0.0682732569169966,0.585851988977231
"CST4",0,0,0,-0.206172409316767,0.766905279785398,-0.368525442857148,0.642748811875277,0.898290233766234,0.251934545613263,-1.104462643083,0.0661193145033717
"CST5",0,0,0,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CST6",0.0328638497652582,0.0230720960534625,0.0559359458187207,0.131384347826083,0.46334444359243,-0.199340899999995,0.327829255841268,0.00606518181817872,0.97581931467948,0.125319166007904,0.410470220006653
"CST7",0.0833333333333333,0.139978094896495,0.223311428229829,-0.668967130434784,0.382631314478817,0.8227606,0.343414357937231,-0.632361818181819,0.460717565936633,-0.0366053122529655,0.954960393980071
"CST8",0,0,0,-1.33546704347826,0.075311999327865,0.0466540999999969,0.955412249331393,-0.358742090909089,0.664786090348159,-0.976724952569172,0.123999893863846
"CST9",0.2375,0.0394221720308677,0.276922172030868,0.465848652173906,0.230750417315744,-0.35104279999999,0.432362790714944,0.00606518181817695,0.988801019176074,0.459783470355729,0.1647803404987
"CST9L",0,0.0714285714285714,0.0714285714285714,0.0560046521739102,0.631355419450001,-0.0742898999999912,0.572952083798651,0.00606518181817872,0.962952460319621,0.0499394703557314,0.614438842336974
"CSTA",0.115277777777778,0.038698949517915,0.153976727295693,0.0560046521739084,0.835114998635234,-0.0742898999999957,0.806921129420972,0.515960545454543,0.0916215940767046,-0.459955893280634,0.0485663058014037
"CSTB",0,0,0,-0.784424902484471,0.446114504743593,-0.881876571428575,0.45030160859272,-0.151652083116882,0.895063825172713,-0.632772819367589,0.469108408926573
"CSTF1",0.0240963855421687,0.0962060984137526,0.120302483955921,-0.0676837142857121,0.831792035832227,-0.20803848571429,0.56742713445831,0.0343590129870162,0.923294452207224,-0.102042727272728,0.706260025406474
"CSTF2",0.0269151138716356,0.0198262780895834,0.046741391961219,0.411117043478263,0.0748604795315635,-0.468912500000001,0.0722142890710208,0.404191636363638,0.116536188314727,0.00692540711462541,0.971337512033714
"CSTF2T",0.0652173913043478,0.0480405969093752,0.113257988213723,0.162422701863356,0.426183024432518,0.0944191285714249,0.682468262030878,0.0349539350649346,0.878098198007247,0.127468766798422,0.461906773977809
"CSTF3",0.025,0.0414282045637978,0.0664282045637978,0.181893378881989,0.436780510721232,0.0798784428571375,0.763909354133842,0.28239622077922,0.282474649876823,-0.100502841897232,0.612239914514536
"CSTL1",0.0714285714285714,0.0357142857142857,0.107142857142857,0.500879285714287,0.0531508803841102,-0.507548885714289,0.0819929229908177,0.104379922077923,0.713844066170696,0.396499363636364,0.0707611100453673
"CSTT",0,0,0,0.0560046521739102,0.678407474833484,-0.229698099999991,0.157564306687312,0.00606518181817872,0.967992105623464,0.0499394703557314,0.663324451636518
"CT45A1",0,0,0,0.455331456521733,0.575329868848513,-0.975406399999994,0.29514750965496,0.880211281818179,0.335167460139857,-0.424879825296445,0.538328505036674
"CT45A2",0,0,0,0.0560046521739084,0.749105690531849,-0.074289899999993,0.707221760784753,0.185425545454542,0.34645573564563,-0.129420893280634,0.385779593527196
"CT45A3",0,0,0,-0.125769161490688,0.79648361635949,0.100085257142866,0.856086181855906,0.336546506493504,0.538467949014777,-0.462315667984193,0.267220120201578
"CT45A4",0,0,0,0.443398695652167,0.569961369965901,-1.09534299999998,0.222827484722619,0.729169000000002,0.405136360197995,-0.285770304347835,0.666138406587133
"CT45A5",0,0,0,1.27505624782609,0.390139355673117,-0.445114399999992,0.791030254514677,1.14828118181818,0.488996249933025,0.126775066007905,0.919551726020461
"CT45A6",0,0,0,0.733918378260864,0.386520896832785,-0.402510699999993,0.673720483826112,0.972038090909089,0.306608131206493,-0.238119712648224,0.739929907984926
