Gene	logFC	P.Value	Promoter	Enhancer	Methylation_score	nes	pval	Eigen_centrality	Page_rank	TF	Cluster
HTR3C	-0.111566968944105	0.596844889695686	0	0.0178027713912881	0.0178027713912881	0	1	0	0	FALSE	999
HTR3D	0.143138478260866	0.368274930178478	0.0697674418604651	0.101853155842684	0.17162059770315	0	1	0	0	FALSE	999
HTR3E	0.642495329192545	0.457217833303437	0.0204678362573099	0.101789742817151	0.122257579074461	0	1	0	0	FALSE	999
HTR4	0.355905559006208	0.607152908266821	0	0.0686274509803922	0.0686274509803922	0	1	0	0	FALSE	999
HTR5A	0.0560046521739102	0.631355419450001	0.137931034482759	0.166666666666667	0.304597701149425	0	1	0	0	FALSE	999
HTR6	-0.389975089440994	0.49482423635955	0.05	0.0568983797354888	0.106898379735489	0	1	0	0	FALSE	999
HTR7	0.234802947826086	0.589341942231648	0.0496121933621934	0.0263409787287793	0.0759531720909726	0	1	0	0	FALSE	999
HTR7P1	0.997596418074534	0.381997614606185	0.0714285714285714	0.0305070698464025	0.101935641274974	0	1	0	0	FALSE	999
HTRA1	-1.65880305279503	0.196124444928209	0	0.0875	0.0875	0	1	0	0	FALSE	999
HTRA2	0.0699730807453447	0.818060232325266	0.0337078651685393	0.0252138345476914	0.0589216997162307	0	1	0	0	FALSE	999
HTRA3	-0.198583954037265	0.82449381573941	0.357142857142857	0.0578222125097125	0.41496506965257	0	1	0	0	FALSE	999
HTRA4	-0.298637411428572	0.730064721207753	0.583333333333333	0.00574712643678161	0.589080459770115	0	1	0	0	FALSE	999
HTT	0.173018583850937	0.311059956313	0	0	0	0	1	0	0	FALSE	999
HULC	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
HUNK	0.472426540372667	0.517014317859668	0.128571428571429	0.0404761904761905	0.169047619047619	0	1	0	0	FALSE	999
HUS1	0.058665406832298	0.88989394625587	0.181818181818182	0.0343315175195369	0.216149699337719	0	1	0	0	FALSE	999
HUS1B	0.306065577639753	0.130141975403879	0	0	0	0	1	0	0	FALSE	999
HUWE1	0.22509674534162	0.0583772961585919	0	0	0	0	1	0	0	FALSE	999
HVCN1	0.494493795031056	0.249950553870809	0	0	0	0	1	0	0	FALSE	999
HYAL1	0.15942558447205	0.625702783779584	0.1	0.142857142857143	0.242857142857143	0	1	0	0	FALSE	999
HYAL2	-0.224424637888198	0.383261658134339	0.116666666666667	0.0533234126984127	0.169990079365079	0	1	0	0	FALSE	999
HYAL3	-0.575095908136645	0.234303394228119	0	0	0	0	1	0	0	FALSE	999
HYAL4	0.514148652173908	0.364214444943322	0	0.0574534161490683	0.0574534161490683	0	1	0	0	FALSE	999
HYALP1	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
HYDIN	0.192980955279501	0.825074975745252	0	0.0219436719652312	0.0219436719652312	0	1	0	0	FALSE	999
HYI	-0.55452658757764	0.277607886929342	0.147540983606557	0.0509302325581395	0.198471216164697	0	1	0	0	FALSE	999
HYLS1	0.20453664310559	0.540591595720186	0.0444444444444444	0.079555153161508	0.123999597605952	0	1	0	0	FALSE	999
HYMAI	0.228058925465837	0.545000311451735	0	0	0	0	1	0	0	FALSE	999
HYOU1	-0.28854863975155	0.107631738451932	0.0701754385964912	0.121794871794872	0.191970310391363	0	1	0	0	FALSE	999
IAH1	0.13178104968944	0.490588499947965	0.145502645502645	0.0545101117115169	0.200012757214162	0	1	0	0	FALSE	999
IAPP	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
IARS	0.140230695652175	0.40209823630053	0.141291827659109	0.0259920634920635	0.167283891151173	0	1	0	0	FALSE	999
IARS2	0.0420825900621162	0.865422991903961	0.169168356997972	0.0140289449112979	0.183197301909269	0	1	0	0	FALSE	999
IBSP	0.581837130434779	0.29431058256362	0	0	0	0	1	0	0	FALSE	999
IBTK	0.142433658385095	0.380676312549841	0	0.0172107155561315	0.0172107155561315	0	1	0	0	FALSE	999
ICA1	0.129581300000001	0.683571900008917	0.093051657526686	0.0802491522697749	0.173300809796461	0	1	0	0	FALSE	999
ICA1L	-0.732947803105589	0.143352029433214	0.0645161290322581	0.305982905982906	0.370499035015164	0	1	0	0	FALSE	999
ICAM1	-0.697059807453415	0.097206484230974	0.103427021696252	0.154589115873269	0.258016137569521	0	1	0	0	FALSE	999
ICAM2	0.165967695652174	0.572626412537613	0.0267018540718495	0.0562533672625343	0.0829552213343838	0	1	0	0	FALSE	999
ICAM3	-0.295177291925465	0.354441386145091	0.2	0.0975494991119991	0.297549499111999	0	1	0	0	FALSE	999
ICAM4	-0.0910563037267078	0.838513444725223	0.0277777777777778	0.149528696169628	0.177306473947406	0	1	0	0	FALSE	999
ICAM5	-0.606483311739129	0.479425725884049	0.0606060606060606	0.109265734265734	0.169871794871795	0	1	0	0	FALSE	999
ICK	-0.191768726708074	0.493504335783874	0.0645567281494173	0.0345927660223253	0.0991494941717427	0	1	0	0	FALSE	999
ICMT	0.00443759627329188	0.987427023459145	0.285714285714286	0.111111111111111	0.396825396825397	0	1	0	0	FALSE	999
ICOS	0.594633910559006	0.236573945395677	0.0707692307692308	0.0432062561094819	0.113975486878713	0	1	0	0	FALSE	999
ICOSLG	0.624959025465839	0.637438701568642	0.05	0.0540078201368524	0.104007820136852	0	1	0	0	FALSE	999
ICT1	-0.0364750559006217	0.858012025798236	0.307692307692308	0.0831225791752108	0.390814886867518	0	1	0	0	FALSE	999
ID1	-1.52982012086957	0.0215670213587886	0.0741362479236444	0.0383657667299272	0.112502014653572	0	1	0.0959099679416773	0.00241542512107154	FALSE	353
ID2	-2.35463188198758	0.00861460509082687	0.128472014259419	0.0524602768269745	0.180932291086394	0	1	0.129104345018984	0.00330678654078111	FALSE	353
ID2B	-0.426265819875773	0.327536714342451	0.368421052631579	0.140265436318068	0.508686488949647	0	1	0	0	FALSE	999
ID3	-1.12810814732919	0.259181914846817	0.13416701259167	0.0282638496154761	0.162430862207146	0	1	0	0	FALSE	999
ID4	-1.7909978757764	0.0072031177542293	0.174693184308569	0.03529942208804	0.209992606396609	0	1	0.0101699647078181	0.00121871371896973	FALSE	353
IDE	-0.135683211180123	0.435753747236895	0.0802399532996673	0.0603800889425873	0.140620042242255	0	1	0	0	FALSE	999
IDH1	0.216149739130437	0.586207575740897	0.074998311609374	0.0490803446676398	0.124078656277014	0	1	0	0	FALSE	999
IDH2	-0.22300069565217	0.440145254164343	0.0769230769230769	0.0764848484848485	0.153407925407925	0	1	0	0	FALSE	999
IDH3A	0.306976242236026	0.152588584528072	0.0817307692307692	0.115018315018315	0.196749084249084	0	1	0	0	FALSE	999
IDH3B	-0.00211284472049567	0.989713907629585	0.032967032967033	0	0.032967032967033	0	1	0	0	FALSE	999
IDH3G	-0.0543693229813655	0.78189108588392	0	0	0	0	1	0	0	FALSE	999
IDI1	0.238108875776398	0.292287907805991	0.25	0.110151770550001	0.360151770550001	0	1	0	0	FALSE	999
IDI2	-0.0625578598757762	0.922056808825402	0	0.0227272727272727	0.0227272727272727	0	1	0	0	FALSE	999
IDO1	2.25965026149068	0.0542576733071492	0	0.0910714285714286	0.0910714285714286	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	112
IDO2	1.37520569565217	0.0364498224937905	0	0	0	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	113
IDS	0.130517968944098	0.653818817112864	0	0	0	0	1	0	0	FALSE	999
IDUA	-0.273635310559006	0.456488138966558	0.0864587908066169	0.0542735804229033	0.14073237122952	0	1	0	0	FALSE	999
IER2	0.060411720496897	0.900807123603763	0.0547945205479452	0.157070707070707	0.211865227618652	0	1	0	0	FALSE	999
IER3	0.115902627329195	0.557838991095825	0.0504855819512924	0.0587529225557773	0.10923850450707	0	1	0	0	FALSE	999
IER3IP1	-0.615196440869564	0.368213741403948	0.166666666666667	0.125081643502696	0.291748310169363	0	1	0	0	FALSE	999
IER5	-0.780431006273292	0.127294751275878	0.115873015873016	0.0608513746454923	0.176724390518508	0	1	0	0	FALSE	999
IER5L	-0.595998596273289	0.0547076182562541	0.0740740740740741	0.0666967355202649	0.140770809594339	0	1	0	0	FALSE	999
IFFO1	-0.066876869565216	0.751421660032163	0.0414515217112887	0.0748088750595615	0.11626039677085	0	1	0	0	FALSE	999
IFFO2	0.180458664596275	0.563014694084714	0.166666666666667	0.0676905032391205	0.234357169905787	0	1	0	0	FALSE	999
IFI16	0.22248932919255	0.468436825209157	0	0.0326719576719577	0.0326719576719577	0	1	0	0	FALSE	999
IFI27	0.276823728633542	0.581205964834622	0.0980861244019139	0.140909090909091	0.238995215311005	0	1	0	0	FALSE	999
IFI27L1	-0.864438930434782	0.492865720506072	0.0657894736842105	0.125	0.190789473684211	0	1	0	0	FALSE	999
IFI27L2	0.0134184077018638	0.970967673228871	0.105263157894737	0.144444444444444	0.249707602339181	0	1	0	0	FALSE	999
IFI30	0.0560046521739102	0.631355419450001	0.0476190476190476	0.171088097602497	0.218707145221544	0	1	0	0	FALSE	999
IFI35	0.162037571428574	0.490696875591528	0.142857142857143	0	0.142857142857143	0	1	0	0	FALSE	999
IFI44	0.754941069503106	0.44313600823904	0.25	0.0856214896214896	0.33562148962149	0	1	0	0	FALSE	999
IFI44L	0.901799906832299	0.0713092760364706	0.25	0.0861111111111111	0.336111111111111	0	1	1.04110441000262e-16	0.000299222022742429	FALSE	114
IFI6	-0.136026514906832	0.831415100106893	0.0666666666666667	0.124769756387403	0.19143642305407	0	1	0	0	FALSE	999
IFIH1	0.239248428571429	0.414674831139514	0.235294117647059	0.0489392827038638	0.284233400350923	0	1	0	0	FALSE	999
IFIT1	-1.67337138335404	0.261661724778389	0.0967741935483871	0.007600549676286	0.104374743224673	0	1	0	0	FALSE	999
IFIT1B	0.566147079006211	0.483230156824763	0	0.00642135642135642	0.00642135642135642	0	1	0	0	FALSE	999
IFIT2	0.12909949689441	0.79412724111737	0	0.0715490789403833	0.0715490789403833	0	1	0	0	FALSE	999
IFIT3	-0.0374187763975145	0.947698624854129	0	0.154201680672269	0.154201680672269	0	1	0	0	FALSE	999
IFIT5	0.364830062111802	0.275439082229484	0.0769230769230769	0.004932730949316	0.0818558078723929	0	1	0	0	FALSE	999
IFITM1	0.488723496894412	0.305657316054555	0.0642264695275874	0.104	0.168226469527587	0	1	0	0	FALSE	999
IFITM2	-0.25290914285714	0.560853521779229	0.1	0.0701175035861424	0.170117503586142	0	1	0	0	FALSE	999
IFITM3	-0.431360285714285	0.464397371732969	0.0677966101694915	0.5	0.567796610169492	0	1	0	0	FALSE	999
IFITM4P	0.59157654658385	0.332799463712931	0	0	0	0	1	0	0	FALSE	999
IFITM5	-0.676408708074536	0.271422706476187	0.1	0.0701175035861424	0.170117503586142	0	1	0	0	FALSE	999
IFLTD1	-0.0174704906832339	0.949414267415026	0	0.0108771929824561	0.0108771929824561	0	1	0	0	FALSE	999
IFNA1	-0.288258428571432	0.494016354941617	0.02	0.0257575757575758	0.0457575757575758	0	1	0	0	FALSE	999
IFNA10	0.0560046521739102	0.72312804901413	0	0	0	0	1	0	0	FALSE	999
IFNA13	0.306378335403723	0.517675908182244	0	0	0	0	1	0	0	FALSE	999
IFNA14	0.0560046521739084	0.787274846632921	0	0	0	0	1	0	0	FALSE	999
IFNA16	0.310041695652171	0.519245814676732	0	0	0	0	1	0	0	FALSE	999
IFNA17	-0.905757950310562	0.0853555161881397	0	0	0	0	1	0.172696825924403	0.00272973190474217	FALSE	1
IFNA2	-2.83908675403727	0.00709497954105963	0	0.0971192081443278	0.0971192081443278	0	1	0.202713568002278	0.00299697773603568	FALSE	1
IFNA21	-0.505571472049694	0.52321591564201	0	0	0	0	1	0	0	FALSE	999
IFNA4	0.374585565217384	0.302736756504979	0	0	0	0	1	0	0	FALSE	999
IFNA5	0.39332409937888	0.587664042268237	0.333333333333333	0	0.333333333333333	0	1	0	0	FALSE	999
IFNA6	0.0560046521739102	0.631355419450001	0	0	0	0	1	0	0	FALSE	999
IFNA7	-0.221443062111806	0.672313498928008	0	0	0	0	1	0	0	FALSE	999
IFNA8	0.130842304347822	0.731176922522634	0.2	0	0.2	0	1	0	0	FALSE	999
IFNAR1	0.409280118012425	0.0991187111759655	0.230769230769231	0.157518796992481	0.388288027761712	0	1	0	0	FALSE	999
IFNAR2	0.206545975155283	0.349654781231178	0.0402792696025779	0.0663751214771623	0.10665439107974	0	1	0	0	FALSE	999
IFNB1	0.749459083229814	0.463144479823414	0.2	0.15625	0.35625	0	1	0	0	FALSE	999
IFNE	0.1251280621118	0.838940612657334	0	0.00714285714285714	0.00714285714285714	0	1	0	0	FALSE	999
IFNG	-0.344610465838506	0.341898679497399	0.2	0.0450937950937951	0.245093795093795	0	1	0	0	FALSE	999
IFNGR1	-0.713438669565218	0.546212500715586	0.214285714285714	0.0443465264893836	0.258632240775098	0	1	0	0	FALSE	999
IFNGR2	0.0543930000000019	0.864978385777798	0	0	0	0	1	0	0	FALSE	999
IFNK	0.375512225031055	0.568042446704168	0	0.0137926768926274	0.0137926768926274	0	1	0	0	FALSE	999
IFNW1	0.78736311801242	0.187213458228682	0	0	0	0	1	0	0	FALSE	999
IFRD1	-0.293532652173911	0.366807035163426	0.166666666666667	0.0119386581452675	0.178605324811934	0	1	0	0	FALSE	999
IFRD2	-0.0507559378881988	0.876708475540524	0.125	0.0801129426129426	0.205112942612943	0	1	0	0	FALSE	999
IFT122	0.094481086956522	0.70722530573536	0.0211640211640212	0.00895658440322539	0.0301206055672466	0	1	0	0	FALSE	999
IFT140	0.119053062111803	0.738829773590643	0.228571428571429	0.130434782608696	0.359006211180124	0	1	0	0	FALSE	999
IFT172	-0.133617695652173	0.674431984040267	0.0215541690300624	0.0536573167682164	0.0752114857982788	0	1	0	0	FALSE	999
IFT20	0.0918759378881995	0.612178240701018	0.0693069306930693	0.0833333333333333	0.152640264026403	0	1	0	0	FALSE	999
IFT27	0.429315298136647	0.200831300810099	0.0454545454545455	0.0614113333279538	0.106865878782499	0	1	0	0	FALSE	999
IFT46	0.0764598757763975	0.737916952142514	0.0540540540540541	0.0145711143695015	0.0686251684235555	0	1	0	0	FALSE	999
IFT52	-0.0371503913043467	0.846322160818187	0.0666666666666667	0.125	0.191666666666667	0	1	0	0	FALSE	999
IFT57	0.345548565217392	0.227214092277783	0.153846153846154	0.0273750194355109	0.181221173281665	0	1	0	0	FALSE	999
IFT74	0.239960565217391	0.499122500617132	0.0559894690653795	0.0146495728902791	0.0706390419556586	0	1	0	0	FALSE	999
IFT80	0.587549881987578	0.0517375527502624	0.08	0.0722539414489879	0.152253941448988	0	1	0	0	FALSE	999
IFT81	0.252470902857143	0.595366538443526	0.0526315789473684	0.09	0.142631578947368	0	1	0	0	FALSE	999
IFT88	0.444994596273293	0.0326778172983169	0	0.0418609168609169	0.0418609168609169	0	1	0	0	FALSE	999
IGBP1	-0.138639130434781	0.370789807533667	0	0.0142857142857143	0.0142857142857143	0	1	0	0	FALSE	999
IGDCC3	0.0571592795031002	0.920688559994459	0.181818181818182	0	0.181818181818182	0	1	0	0	FALSE	999
IGDCC4	-0.989523826086958	0.233074735897945	0	0	0	0	1	0	0	FALSE	999
IGF1	-1.4770218447205	0.00314521790009184	0.235008704026075	0.129642558777897	0.364651262803972	0	1	0.0165495500984605	0.00203359022818292	FALSE	354
IGF1R	-0.755483137267082	0.502064091833855	0.285714285714286	0.176136739417989	0.461851025132275	0	1	0	0	FALSE	999
IGF2	-0.246709832298135	0.71904485288923	0.122185012664647	0.0650560640831268	0.187241076747774	0	1	0	0	FALSE	999
IGF2AS	-0.553996534161493	0.388800196340297	0	0	0	0	1	0	0	FALSE	999
IGF2BP1	0.0560046521739102	0.631355419450001	0.0537393640841917	0.164452620404264	0.218191984488456	0	1	0	0	FALSE	999
IGF2BP2	-1.22387640372671	0.189556431957677	0	0	0	0	1	0	0	FALSE	999
IGF2BP3	-0.0401799813664594	0.93306426895582	0.181451612903226	0.0202152937788018	0.201666906682028	0	1	0	0	FALSE	999
IGF2R	0.371563509937888	0.541117279413961	0.125	0.0348729418482916	0.159872941848292	0	1	0	0	FALSE	999
IGFALS	0.342977865652174	0.510449704353906	0.0638297872340425	0	0.0638297872340425	0	1	0	0	FALSE	999
IGFBP1	0.0560046521739102	0.72100920513608	0	0.0682170542635659	0.0682170542635659	0	1	0	0	FALSE	999
IGFBP2	-1.85657236459627	0.138915995758459	0	0.0833333333333333	0.0833333333333333	0	1	0	0	FALSE	999
IGFBP3	-0.631195041739132	0.585756304116339	0.126315789473684	0.0431372549019608	0.169453044375645	0	1	0	0	FALSE	999
IGFBP4	-0.124761137267081	0.885125732474189	0.125	0.122506393861893	0.247506393861893	0	1	0	0	FALSE	999
IGFBP5	-1.02186723975156	0.380952462059982	0.192307692307692	0.049047619047619	0.241355311355311	0	1	0	0	FALSE	999
IGFBP6	-1.3263456668323	0.0689531981701224	0.176470588235294	0.265548780487805	0.442019368723099	0	1	0.00120846652022021	0.000731359946230335	FALSE	354
IGFBP7	-0.422711652173913	0.396426104284918	0	0.138514967115373	0.138514967115373	0	1	0	0	FALSE	999
IGFBPL1	-0.0825716956521774	0.868761275259573	0.2	0.0623333333333333	0.262333333333333	0	1	0	0	FALSE	999
IGFL1	0.0560046521739102	0.631355419450001	0.25	0.14375	0.39375	0	1	0	0	FALSE	999
IGFL2	-0.290876736645966	0.727052309619021	0	0.125	0.125	0	1	0	0	FALSE	999
IGFL3	-0.107739490683233	0.741851505909141	0.166666666666667	0.115384615384615	0.282051282051282	0	1	0	0	FALSE	999
IGFL4	2.18100950931677	0.00191797083511901	0	0.152672847985348	0.152672847985348	0	1	0	0	FALSE	999
IGFN1	-0.429654807453419	0.0748752087759418	0	0	0	0	1	0	0	FALSE	999
IGHMBP2	0.0733840310559044	0.715637645491528	0.0444444444444444	0.166923453219296	0.211367897663741	0	1	0	0	FALSE	999
IGJ	-1.29533626708074	0.233486704386744	0	0.0580407247073914	0.0580407247073914	0	1	0	0	FALSE	999
IGLL1	-1.9323703689441	0.139578245529261	0.0833333333333333	0	0.0833333333333333	0	1	0	0	FALSE	999
IGLL3	-1.19860056024845	0.218485955897022	0	0	0	0	1	0	0	FALSE	999
IGLON5	-0.252697596273293	0.751650440719241	0.333333333333333	0.0194915254237288	0.352824858757062	0	1	0	0	FALSE	999
IGSF1	1.507159910559	0.116038215870009	0.00253449732469727	0.0162344289209961	0.0187689262456934	0	1	0	0	FALSE	999
IGSF10	0.610310695652172	0.445001888727983	0	0.00404040404040404	0.00404040404040404	0	1	0	0	FALSE	999
IGSF11	1.20096302919255	0.313808106847418	0.0169811320754717	0.0865484515484515	0.103529583623923	0	1	0	0	FALSE	999
IGSF21	-0.797392540372674	0.468579371335994	0.25	0.0102040816326531	0.260204081632653	0	1	0	0	FALSE	999
IGSF22	0.681346798385092	0.474889160664771	0.3125	0.075875720467872	0.388375720467872	0	1	0	0	FALSE	999
IGSF3	-1.17340967204969	0.245866583082269	0.075	0.0440009337068161	0.119000933706816	0	1	0	0	FALSE	999
IGSF5	0.296177695652167	0.424335207394761	0	0	0	0	1	0	0	FALSE	999
IGSF6	-0.161331204968944	0.827858648660286	0	0.0600114744693058	0.0600114744693058	0	1	0	0	FALSE	999
IGSF8	-0.0343934347826087	0.91248562894799	0.125	0.0576061062870672	0.182606106287067	0	1	0	0	FALSE	999
IGSF9	-0.198475350931677	0.865004239134215	0.0714285714285714	0.111742662202432	0.183171233631004	0	1	0	0	FALSE	999
IGSF9B	-0.21530920515528	0.776577043746765	0	0	0	0	1	0	0	FALSE	999
IHH	-0.520024591304349	0.478904507564253	0.0555555555555556	0.121842737284898	0.177398292840454	0	1	0	0	FALSE	999
IK	0.0673938260869562	0.774885174419057	0.102491804615179	0.0467518465193991	0.149243651134578	0	1	0	0	FALSE	999
IKBIP	0.0721093416149099	0.740738812891362	0.0165289256198347	0.0384724446599168	0.0550013702797515	0	1	0	0	FALSE	999
IKBKAP	0.0496217726708075	0.852463395437674	0.0833333333333333	0.0333333333333333	0.116666666666667	0	1	0	0	FALSE	999
IKBKB	0.21037988819876	0.261753264654131	0.105263157894737	0.00833333333333333	0.11359649122807	0	1	0	0	FALSE	999
IKBKE	0.360619397515531	0.0796460159247654	0.02	0.00292397660818713	0.0229239766081871	0	1	0	0	FALSE	999
IKBKG	0.221151658385093	0.295819558884293	0	0	0	0	1	0	0	FALSE	999
IKZF1	-0.0118706621118005	0.971199074542711	0.0454545454545455	0.0468105058436141	0.0922650512981596	0	1	0	0	FALSE	999
IKZF2	0.222041447204969	0.209731446476681	0.027027027027027	0.0141033734783735	0.0411304005054005	0	1	0	0	FALSE	999
IKZF3	-0.362716683229813	0.514225763999859	0.0223880597014925	0.21621263788783	0.238600697589322	0	1	0	0	FALSE	999
IKZF4	-0.221018036645962	0.851474865343624	0.107142857142857	0.0409090909090909	0.148051948051948	0	1	0	0	FALSE	999
IKZF5	-0.257846662111801	0.367176037608839	0.04	0.0350098819579814	0.0750098819579814	0	1	0	0	FALSE	999
IL10	0.376033695652176	0.140712711577917	0.0726799242424242	0.0342534917545593	0.106933415996984	0	1	0	0	FALSE	999
IL10RA	0.336158217142856	0.727878021032823	0.0303030303030303	0.0537393162393162	0.0840423465423465	0	1	0	0	FALSE	999
IL10RB	0.734668732919257	0.222251404441652	0	0.0777914605233918	0.0777914605233918	0	1	0	0	FALSE	999
IL11	0.145082633540376	0.682474238763372	0.113613445378151	0.148221548797207	0.261834994175358	0	1	0	0	FALSE	999
IL11RA	0.478385739130432	0.460192771771145	0.0571428571428571	0	0.0571428571428571	0	1	0	0	FALSE	999
IL12A	0.490445415658386	0.320220322380451	0.186954836208568	0.0336686316317572	0.220623467840325	0	1	0	0	FALSE	999
IL12B	1.13065065217391	0.248669691300482	0	0.126687062937063	0.126687062937063	0	1	0	0	FALSE	999
IL12RB1	0.677906416149069	0.168480517517923	0.130952380952381	0.215538847117795	0.346491228070175	0	1	0	0	FALSE	999
IL12RB2	1.03113771770187	0.0880977547104544	0	0	0	0	1	0.236391139653309	0.00376389346151321	FALSE	1
IL13	0.0308750683229775	0.967847103494104	0.00460829493087558	0	0.00460829493087558	0	1	0	0	FALSE	999
IL13RA1	0.123689931677017	0.882948912930867	0	0	0	0	1	0	0	FALSE	999
IL13RA2	-0.328839222360248	0.631739975261655	0	0	0	0	1	0	0	FALSE	999
IL15	-0.374170372670806	0.135911333284509	0.0653820420179312	0.00833333333333333	0.0737153753512645	0	1	0	0	FALSE	999
IL15RA	0.461007685776398	0.581361967347039	0.0754716981132075	0	0.0754716981132075	0	1	0	0	FALSE	999
IL16	0.243592621118013	0.309325407323802	0	0	0	0	1	0	0	FALSE	999
IL17A	0.616280826086952	0.150803545440997	0	0	0	0	1	0	0	FALSE	999
IL17B	0.810820484472046	0.30090461642461	0.0714285714285714	0.02	0.0914285714285714	0	1	0	0	FALSE	999
IL17C	0.807216279503105	0.268968798130409	0.166666666666667	0.0909090909090909	0.257575757575758	0	1	0	0	FALSE	999
IL17D	-0.932120354037268	0.197814557904153	0.5	0.0333110516934046	0.533311051693405	0	1	0	0	FALSE	999
