Gene	logFC	P.Value	nes	pval	Eigen_centrality	Eigen_directed_centrality	Eigen_reverse_centrality	Page_rank	page_rank_directed	Page_rank_reverse	TF
MYLIP	-0.0645882352941261	0.341414068188569	0	1	0.00846931200509004	0	1.46988629066799e-17	0.00219096079984677	0.00120886421350136	0.00179385895472443	FALSE
MYLIP	-0.124221008403389	0.162381756953563	0	1	0.00846931200509004	0	1.46988629066799e-17	0.00219096079984677	0.00120886421350136	0.00179385895472443	FALSE
MYLK	0.00884038711944957	0.72392213945832	0	1	0.128295032744632	0.628507632084068	6.74891648573487e-18	0.00222694558427851	0.0032519688415054	0.00116000117164628	FALSE
MYLK	-0.0420625983544038	0.0274143932930637	0	1	0.128295032744632	0.628507632084068	6.74891648573487e-18	0.00222694558427851	0.0032519688415054	0.00116000117164628	FALSE
MYLK	-0.0493908064929967	0.0942918615296404	0	1	0.128295032744632	0.628507632084068	6.74891648573487e-18	0.00222694558427851	0.0032519688415054	0.00116000117164628	FALSE
MYLK	-0.315117647058835	0.0179282005350457	0	1	0.128295032744632	0.628507632084068	6.74891648573487e-18	0.00222694558427851	0.0032519688415054	0.00116000117164628	FALSE
MYLK	-0.093152912705059	0.156405644254122	0	1	0.128295032744632	0.628507632084068	6.74891648573487e-18	0.00222694558427851	0.0032519688415054	0.00116000117164628	FALSE
MYLK-AS1	0.0106193277310824	0.699852731965489	0	1	0	0	0	0	0	0	FALSE
MYLK2	0.0114941176470431	0.668594419959277	0	1	0	0	0	0	0	0	FALSE
MYLK3	0.066771511535709	0.0204651953131365	0	1	0	0	0	0	0	0	FALSE
MYLK3	0.0464482026599491	0.118314467085606	0	1	0	0	0	0	0	0	FALSE
MYLK3	0.0269158565546164	0.548840141714273	0	1	0	0	0	0	0	0	FALSE
MYLK3	0.0106719035024527	0.658633277516459	0	1	0	0	0	0	0	0	FALSE
MYLK3	0.0014663865546094	0.958226297564873	0	1	0	0	0	0	0	0	FALSE
MYLK4	0.0223098635247672	0.412897288424819	0	1	0	0	0	0	0	0	FALSE
MYLK4	-0.0276147791704702	0.468685086713812	0	1	0	0	0	0	0	0	FALSE
MYLK4	0.0532751451850109	0.537603186352297	0	1	0	0	0	0	0	0	FALSE
MYLPF	0.0103966916582801	0.670014762258406	0	1	0	0	0	0	0	0	FALSE
MYMX	0.00919159663865088	0.727249866492847	0	1	0	0	0	0	0	0	FALSE
MYNN	-0.0353253529344268	0.054560552617937	0	1	0	0	0	0	0	0	FALSE
MYNN	-0.0721554513417528	0.0658506200042908	0	1	0	0	0	0	0	0	FALSE
MYNN	0.0776151260504143	0.234200148984832	0	1	0	0	0	0	0	0	FALSE
MYNN	0.0389386554621645	0.536208833712473	0	1	0	0	0	0	0	0	FALSE
MYNN	0.00946806722688187	0.825327389975871	0	1	0	0	0	0	0	0	FALSE
MYNN	-0.00793379260504956	0.855946921494851	0	1	0	0	0	0	0	0	FALSE
MYO10	0.0393541063025173	0.0386907942543307	0	1	0	0	0	0	0	0	FALSE
MYO10	0.0879966498319256	0.196653864188791	0	1	0	0	0	0	0	0	FALSE
MYO10	-0.0376918496185725	0.356120191784079	0	1	0	0	0	0	0	0	FALSE
MYO10	0.02273865546218	0.356242437318262	0	1	0	0	0	0	0	0	FALSE
MYO10	-0.020690355119628	0.490410938912037	0	1	0	0	0	0	0	0	FALSE
MYO15A	-0.0188966386554741	0.62506147114381	0	1	0	0	0	0	0	0	FALSE
MYO15B	0.0552806722688874	0.462852576033587	0	1	0	0	0	0	0	0	FALSE
MYO15B	0.0350980368067138	0.650850235047791	0	1	0	0	0	0	0	0	FALSE
MYO15B	0.0335294117646878	0.66970043079955	0	1	0	0	0	0	0	0	FALSE
MYO16	-0.0498987713447026	0.0354115788443036	0	1	0	0	0	0	0	0	FALSE
MYO16	0.0116515186554551	0.673119865419489	0	1	0	0	0	0	0	0	FALSE
MYO18B	-0.0645879347140399	0.586223546145204	0	1	0	0	0	0	0	0	FALSE
MYO19	0.0828193277310874	0.0661607983689266	0	1	0	0	0	0	0	0	FALSE
MYO19	0.0408361344537784	0.302989790821698	0	1	0	0	0	0	0	0	FALSE
MYO19	-0.0238705882353045	0.325711050759624	0	1	0	0	0	0	0	0	FALSE
MYO19	0.01964621848738	0.477968654882221	0	1	0	0	0	0	0	0	FALSE
MYO19	0.0163201680672227	0.553049833601883	0	1	0	0	0	0	0	0	FALSE
MYO1A	0.00651360135132517	0.808834741946073	0	1	0	0	0	0	0	0	FALSE
MYO1B	0.0343506300840248	0.307571879585401	0	1	0	0	0	0	0	0	FALSE
MYO1B	0.0115961680894427	0.856524845947839	0	1	0	0	0	0	0	0	FALSE
MYO1B	-0.00737398603248263	0.937412677610888	0	1	0	0	0	0	0	0	FALSE
MYO1C	-0.0424434663865778	0.0997647363227545	0	1	0	0	0	0	0	0	FALSE
MYO1C	-0.0361159663865589	0.475678019746535	0	1	0	0	0	0	0	0	FALSE
MYO1C	-0.0149784069748069	0.73033853483605	0	1	0	0	0	0	0	0	FALSE
MYO1D	0.036700070084291	0.290208099304698	0	1	0	0	0	0	0	0	FALSE
MYO1D	-0.00972201098570213	0.897702141475871	0	1	0	0	0	0	0	0	FALSE
MYO1E	-0.0718329805011244	0.118512455938292	0	1	0	0	0	0	0	0	FALSE
MYO1F	-0.0631661794958163	0.502659872825169	0	1	0	0	0	0	0	0	FALSE
MYO1G	0.0388405349579717	0.67383850368742	0	1	0	0	0	0	0	0	FALSE
MYO1G	-0.0224352941176669	0.801475751970865	0	1	0	0	0	0	0	0	FALSE
MYO1H	-0.0151308259960414	0.526630357011406	0	1	0	0	0	0	0	0	FALSE
MYO3A	0.00838119724831365	0.554529867798291	0	1	0	0	0	0	0	0	FALSE
MYO3A	-0.00856974789916709	0.802215642359216	0	1	0	0	0	0	0	0	FALSE
MYO3A	-0.00429959126051305	0.830276870500882	0	1	0	0	0	0	0	0	FALSE
MYO3B	0.0379975263762802	0.0891516541340266	0	1	0	0	0	0	0	0	FALSE
MYO3B	0.0359435272344282	0.305410068305088	0	1	0	0	0	0	0	0	FALSE
MYO3B	-0.00218111884904282	0.905693203746778	0	1	0	0	0	0	0	0	FALSE
MYO5A	-0.114887492068846	0.197399003010475	0	1	0	0	0	0	0	0	FALSE
MYO5A	-0.0459702370588362	0.360471049044253	0	1	0	0	0	0	0	0	FALSE
MYO5A	-0.0828235294117778	0.380435124032333	0	1	0	0	0	0	0	0	FALSE
MYO5A	-0.00532894613445656	0.710989803002447	0	1	0	0	0	0	0	0	FALSE
MYO5B	-0.0387016806722702	0.124973554166321	0	1	0	0	0	0	0	0	FALSE
MYO5B	0.00680028863976379	0.597863750033691	0	1	0	0	0	0	0	0	FALSE
MYO5B	-0.0134042016806921	0.597965964007714	0	1	0	0	0	0	0	0	FALSE
MYO5C	-0.0599504201680769	0.654653433106396	0	1	0	0	0	0	0	0	FALSE
MYO6	0.0679047254826175	0.23425294037565	0	1	0	0	0	0	0	0	FALSE
MYO6	0.0909123581954718	0.267482889382667	0	1	0	0	0	0	0	0	FALSE
MYO6	0.0236216278222559	0.606141459289562	0	1	0	0	0	0	0	0	FALSE
MYO7A	0.0863799057364405	0.139823470083659	0	1	0	0	0	0	0	0	FALSE
MYO7A	0.0371135403583658	0.470276685902921	0	1	0	0	0	0	0	0	FALSE
MYO7A	-0.0363709721848844	0.541981694460873	0	1	0	0	0	0	0	0	FALSE
MYO7A	-0.0149443304671628	0.741426238959976	0	1	0	0	0	0	0	0	FALSE
MYO7B	0.0279270625209991	0.102298759016289	0	1	0	0	0	0	0	0	FALSE
MYO7B	0.0248123582352866	0.293894142019272	0	1	0	0	0	0	0	0	FALSE
MYO7B	0.051144537815107	0.3689336071458	0	1	0	0	0	0	0	0	FALSE
MYO9A	-0.0184016806722838	0.551402411395174	0	1	0	0	0	0	0	0	FALSE
MYO9A	-0.041744537815136	0.553819479033381	0	1	0	0	0	0	0	0	FALSE
MYO9A	0.0206450784873855	0.625018765007817	0	1	0	0	0	0	0	0	FALSE
MYO9B	-0.0276421557143109	0.599789587878075	0	1	0	0	0	0	0	0	FALSE
MYO9B	-0.00297439848740666	0.924687361550339	0	1	0	0	0	0	0	0	FALSE
MYO9B	-0.00414924894711355	0.912112142539871	0	1	0	0	0	0	0	0	FALSE
MYOC	-0.0551352009372232	0.115292733965405	0	1	0	0	0	0	0	0	FALSE
MYOCD	0.00463277310923704	0.850304813218305	0	1	0	0	0	0	0	0	FALSE
MYOCD	0.00504285714285135	0.903410270406567	0	1	0	0	0	0	0	0	FALSE
MYOCD-AS1	0.0212810405028279	0.312305677142562	0	1	0	0	0	0	0	0	FALSE
MYOD1	0.024643858423774	0.330113556792255	0	1	0	0	0	0	0	0	FALSE
MYOF	0.0445981680672229	0.412284636895114	0	1	0	0	0	0	0	0	FALSE
MYOF	0.0578849472843155	0.744643651116501	0	1	0	0	0	0	0	0	FALSE
MYOF	0.0144424020388714	0.94823260184961	0	1	0	0	0	0	0	0	FALSE
MYOG	-0.0224355071679749	0.439907130551207	0	1	0	0	0	0	0	0	FALSE
MYOM1	0.0323769986607951	0.226432490551609	0	1	0	0	0	0	0	0	FALSE
MYOM2	-0.0229448716846843	0.660287964333581	0	1	0	0	0	0	0	0	FALSE
MYOM3	0.0600100840336015	0.0180300405157917	0	1	0	0	0	0	0	0	FALSE
MYOM3	0.0325268907562917	0.211352650384227	0	1	0	0	0	0	0	0	FALSE
MYORG	-0.0322042016806883	0.18667453681933	0	1	0	0	0	0	0	0	FALSE
MYORG	0.0395798319327696	0.225083806059189	0	1	0	0	0	0	0	0	FALSE
MYOSLID-AS1	-0.0352259768454584	0.0993515187699208	0	1	0	0	0	0	0	0	FALSE
MYOT	0.00464789915965458	0.849428446330983	0	1	0	0	0	0	0	0	FALSE
MYOZ1	0.00800336134452362	0.784690834521703	0	1	0	0	0	0	0	0	FALSE
MYOZ2	-0.00789084790128136	0.716631403371611	0	1	0	0	0	0	0	0	FALSE
MYOZ2	0.00489092594632279	0.812949567618279	0	1	0	0	0	0	0	0	FALSE
MYOZ2	-0.00284642285715275	0.86091051491934	0	1	0	0	0	0	0	0	FALSE
MYOZ3	0.040786666971492	0.110165592343994	0	1	0	0	0	0	0	0	FALSE
MYOZ3	0.0259854391523344	0.331139640570011	0	1	0	0	0	0	0	0	FALSE
MYOZ3	-0.0123147942234718	0.643383449968117	0	1	0	0	0	0	0	0	FALSE
MYOZ3	-0.0152673094958038	0.711226350359109	0	1	0	0	0	0	0	0	FALSE
MYOZ3	0.000602934937451671	0.98272405552854	0	1	0	0	0	0	0	0	FALSE
MYPN	-0.0194436974789935	0.282416819523987	0	1	0	0	0	0	0	0	FALSE
MYPOP	-0.0542092436975015	0.127487675041804	0	1	0	0	0	0	0	0	FALSE
MYRF	0.0951736725209997	0.0180629392302121	0	1	0	0	0	0	0	0	FALSE
MYRF	0.105062151512593	0.168826896426389	0	1	0	0	0	0	0	0	FALSE
MYRF	-0.0488308613408082	0.625651884838075	0	1	0	0	0	0	0	0	FALSE
MYRF-AS1	0.0524722689075547	0.0186252368767266	0	1	0	0	0	0	0	0	FALSE
MYRF-AS1	0.00441151846045251	0.834847389536999	0	1	0	0	0	0	0	0	FALSE
MYRFL	0.0461927076415138	0.111487107722997	0	1	0	0	0	0	0	0	FALSE
MYRIP	-0.0469405090756396	0.261512190831092	0	1	0	0	0	0	0	0	FALSE
MYSM1	-0.0977872200481498	0.0509688553348601	0	1	0	0	0	0	0	0	FALSE
MYSM1	-0.0163092436974956	0.75049211917056	0	1	0	0	0	0	0	0	FALSE
MYSM1	-0.00476470588237099	0.947750855650526	0	1	0	0	0	0	0	0	FALSE
MYT1	0.0414428395441888	0.0368372770665546	0	1	0	0	0	0	0	0	FALSE
MYT1	-0.0046889363025393	0.817430113213499	0	1	0	0	0	0	0	0	FALSE
MYT1	-0.00193717903745849	0.957681391475948	0	1	0	0	0	0	0	0	FALSE
MYT1L	-0.0454742535294219	0.0530970864696713	0	1	0	0	0	0	0	0	FALSE
MYT1L	0.0470354542359415	0.238323176037651	0	1	0	0	0	0	0	0	FALSE
MYT1L	0.0658245175609569	0.320117298732767	0	1	0	0	0	0	0	0	FALSE
MYT1L	0.00401695201680408	0.77054277640217	0	1	0	0	0	0	0	0	FALSE
MZB1	0.202807563025209	0.134950145330528	0	1	0	0	0	0	0	0	FALSE
MZB1	0.112650420168055	0.282308514617191	0	1	0	0	0	0	0	0	FALSE
MZF1	-0.0407346044449195	0.230908446409907	0	1	0	0	0	0	0	0	FALSE
MZF1	-0.0209757188778994	0.620131673153578	0	1	0	0	0	0	0	0	FALSE
MZF1	-0.0116719504822989	0.801673157750838	0	1	0	0	0	0	0	0	FALSE
MZF1	0.0108452640335877	0.840917710456782	0	1	0	0	0	0	0	0	FALSE
MZF1-AS1	-0.00558210489954281	0.812163383622104	0	1	0	0	0	0	0	0	FALSE
MZT1	-0.0229403361344627	0.510983280993471	0	1	0	0	0	0	0	0	FALSE
MZT1	-0.00467142857145397	0.954339914575819	0	1	0	0	0	0	0	0	FALSE
MZT2B	-0.0121773109243826	0.826414236154459	0	1	0	0	0	0	0	0	FALSE
N4BP1	-0.059025148319348	0.425082778539908	0	1	0	0	0	0	0	0	FALSE
N4BP1	-0.0423643178091275	0.459544355992501	0	1	0	0	0	0	0	0	FALSE
N4BP1	0.00895210084032616	0.840939859176165	0	1	0	0	0	0	0	0	FALSE
N4BP1	-0.00388058226892873	0.905770749924821	0	1	0	0	0	0	0	0	FALSE
N4BP2	0.0290739495798213	0.784687832324695	0	1	0	0	0	0	0	0	FALSE
N4BP2	0.00894285714284848	0.909986245718246	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	-0.0940916669747907	0.168973398435147	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	0.033724262184859	0.22040549976098	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	-0.0576339517647089	0.281231224406336	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	-0.0273695597479042	0.527100751117462	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	-0.0612957782502832	0.543266580413167	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	-0.0091748929411839	0.595270449638851	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	-0.0138246651831082	0.655586403919689	0	1	0	0	0	0	0	0	FALSE
N4BP2L1	0.00562605042016084	0.927972658536299	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	-0.124419567838889	0.2053882155241	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	-0.129655462184881	0.222917908054877	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	-0.0687436158823704	0.348069925546063	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	0.0228683722688983	0.684877840260709	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	-0.00872857142859118	0.919275039655192	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	0.000726307511575541	0.991513806880185	0	1	0	0	0	0	0	0	FALSE
N4BP2L2	0.00230235339989981	0.966095373272526	0	1	0	0	0	0	0	0	FALSE
N4BP2L2-IT2	-0.0749514230252153	0.0943149326944742	0	1	0	0	0	0	0	0	FALSE
N4BP3	0.00990959773107569	0.706885248656385	0	1	0	0	0	0	0	0	FALSE
N6AMT1	0.0510126050420059	0.0671423154779155	0	1	0	0	0	0	0	0	FALSE
N6AMT1	-0.0254781512605167	0.432209626769897	0	1	0	0	0	0	0	0	FALSE
N6AMT1	0.0093285714285587	0.772552374003835	0	1	0	0	0	0	0	0	FALSE
NAA10	0.0283866498549408	0.386949410928007	0	1	0	0	0	0	0	0	FALSE
NAA11	-0.046551551648931	0.0818118531426325	0	1	0	0	0	0	0	0	FALSE
NAA15	0.0545831932773062	0.0755142639142721	0	1	0	0	0	0	0	0	FALSE
NAA15	-0.058310084033625	0.366847328149937	0	1	0	0	0	0	0	0	FALSE
NAA15	0.0406495798319231	0.576159708517581	0	1	0	0	0	0	0	0	FALSE
NAA15	-0.0380917604194941	0.616650855742865	0	1	0	0	0	0	0	0	FALSE
NAA15	-0.0026495798319468	0.970430765031096	0	1	0	0	0	0	0	0	FALSE
NAA15	0.00663142080650125	0.891692205951254	0	1	0	0	0	0	0	0	FALSE
NAA16	-0.0472296396145229	0.331105282042215	0	1	0	0	0	0	0	0	FALSE
NAA16	0.00376386554621089	0.769096930267092	0	1	0	0	0	0	0	0	FALSE
NAA16	0.015143697478976	0.796826626554737	0	1	0	0	0	0	0	0	FALSE
NAA20	-0.0883521008403463	0.121903510707865	0	1	0	0	0	0	0	0	FALSE
NAA25	-0.0711865546218613	0.164714377559509	0	1	0	0	0	0	0	0	FALSE
NAA25	-0.063189075630266	0.212360052945123	0	1	0	0	0	0	0	0	FALSE
NAA25	-0.0572235294117744	0.381954475527617	0	1	0	0	0	0	0	0	FALSE
NAA30	0.0399344537815063	0.0882452246993477	0	1	0	0	0	0	0	0	FALSE
NAA30	-0.0181193277310987	0.670395428016065	0	1	0	0	0	0	0	0	FALSE
NAA30	0.00527226890755639	0.763233942284318	0	1	0	0	0	0	0	0	FALSE
NAA30	0.000157983193277644	0.998266711581333	0	1	0	0	0	0	0	0	FALSE
NAA35	-0.0625915966386641	0.346874725195174	0	1	0	0	0	0	0	0	FALSE
NAA35	-0.0190487394958136	0.726018557528945	0	1	0	0	0	0	0	0	FALSE
NAA38	0.0574932773109147	0.314370970308061	0	1	0	0	0	0	0	0	FALSE
NAA38	0.0476596638655522	0.555551520577183	0	1	0	0	0	0	0	0	FALSE
NAA40	-0.0621201680672492	0.311998129864987	0	1	0	0	0	0	0	0	FALSE
NAA40	-0.0456773109243809	0.52043297412668	0	1	0	0	0	0	0	0	FALSE
NAA50	-0.0481764705882473	0.464262967942272	0	1	0	0	0	0	0	0	FALSE
NAA50	-0.0330445378151296	0.471683587603109	0	1	0	0	0	0	0	0	FALSE
NAA50	-0.0290842404201701	0.597766296383778	0	1	0	0	0	0	0	0	FALSE
NAA60	0.0174193277310728	0.658792161875956	0	1	0	0	0	0	0	0	FALSE
NAA60	0.0128848821848582	0.682847561026281	0	1	0	0	0	0	0	0	FALSE
NAA80	0.00272519735992738	0.960695786636926	0	1	0	0	0	0	0	0	FALSE
NAAA	-0.0172622977311132	0.577098039743058	0	1	0	0	0	0	0	0	FALSE
NAAA	-0.0503655462184991	0.666947356105086	0	1	0	0	0	0	0	0	FALSE
NAAA	0.025647899159658	0.716830856747422	0	1	0	0	0	0	0	0	FALSE
NAAA	-0.0306391553781662	0.740825289850598	0	1	0	0	0	0	0	0	FALSE
NAALAD2	0.0170685549488869	0.138772834588039	0	1	0	0	0	0	0	0	FALSE
NAALAD2	0.0151378151260468	0.492280733014277	0	1	0	0	0	0	0	0	FALSE
NAALAD2	-0.00717678385315423	0.507211102377604	0	1	0	0	0	0	0	0	FALSE
NAALAD2	0.00118747302339628	0.934291041737637	0	1	0	0	0	0	0	0	FALSE
NAALAD2	-2.6890756308795e-05	0.998590588745921	0	1	0	0	0	0	0	0	FALSE
NAALADL1	0.0554529411764584	0.198759481189367	0	1	0	0	0	0	0	0	FALSE
NAALADL1	0.0871854211640022	0.199426925115562	0	1	0	0	0	0	0	0	FALSE
NAALADL2	0.0357623000222898	0.406510076103911	0	1	0	0	0	0	0	0	FALSE
NAALADL2-AS3	0.00993520411764326	0.667409853999442	0	1	0	0	0	0	0	0	FALSE
NAB1	-0.0254916952100892	0.425152084997521	0	1	0	0	0	0	0	0	FALSE
NAB1	0.0368483219814895	0.548664053750555	0	1	0	0	0	0	0	0	FALSE
NAB1	0.0397168327322071	0.642165763252694	0	1	0	0	0	0	0	0	FALSE
NAB1	-0.0136367402512274	0.880831227743844	0	1	0	0	0	0	0	0	FALSE
NAB2	-0.0225125216806887	0.604141600681334	0	1	0	0	0	0	0	0	FALSE
NAB2	-0.00519472879823013	0.915195701894116	0	1	0	0	0	0	0	0	FALSE
NABP1	-0.0903193277310965	0.472839082012689	0	1	0	0	0	0	0	0	FALSE
NABP1	-0.0495277310924465	0.497932665663604	0	1	0	0	0	0	0	0	FALSE
NABP1	-0.0513941176470736	0.652633867278103	0	1	0	0	0	0	0	0	FALSE
NABP2	0.0278890756302363	0.48160743828414	0	1	0	0	0	0	0	0	FALSE
NACA	-0.121152100840343	0.196539785204478	0	1	0	0	0	0	0	0	FALSE
NACA	-0.0255161055358002	0.460593848028516	0	1	0	0	0	0	0	0	FALSE
NACA	-0.0222885107440796	0.527515899381672	0	1	0	0	0	0	0	0	FALSE
NACA2	0.0321789915966351	0.37893470007639	0	1	0	0	0	0	0	0	FALSE
NACA4P	-0.000786177562554613	0.968187921071355	0	1	0	0	0	0	0	0	FALSE
NACAD	0.0705881536034143	0.0314953671251796	0	1	0	0	0	0	0	0	FALSE
NACC1	0.0750806722688946	0.0272122780638031	0	1	0	0	0	0	0	0	FALSE
NACC1	-0.00514957983194542	0.872595697232878	0	1	0	0	0	0	0	0	FALSE
NACC2	-0.185575250669161	0.323809499551792	0	1	0	0	0	0	0	0	FALSE
NACC2	0.0274672268907388	0.664370771206987	0	1	0	0	0	0	0	0	FALSE
NADK	0.0466716999021406	0.187285342444139	0	1	0	0	0	0	0	0	FALSE
NADK	0.0432050073109114	0.544051547739025	0	1	0	0	0	0	0	0	FALSE
NADK	0.015425472371037	0.826735140649382	0	1	0	0	0	0	0	0	FALSE
NADK	0.013112662336944	0.901755040966566	0	1	0	0	0	0	0	0	FALSE
NADK	-0.00716641425120734	0.933278935510661	0	1	0	0	0	0	0	0	FALSE
NADK	0.00424415498983066	0.957850005739585	0	1	0	0	0	0	0	0	FALSE
NADK2	0.0188915966386478	0.821572000177009	0	1	0	0	0	0	0	0	FALSE
NADK2	0.00932773109243001	0.89704622626247	0	1	0	0	0	0	0	0	FALSE
NADK2	-0.00566302521009732	0.931500731393889	0	1	0	0	0	0	0	0	FALSE
NADK2-AS1	0.00509952905346012	0.82145646172881	0	1	0	0	0	0	0	0	FALSE
NADSYN1	-0.0716985348205785	0.0303070795426088	0	1	0	0	0	0	0	0	FALSE
NADSYN1	0.0498285714285487	0.198736717482574	0	1	0	0	0	0	0	0	FALSE
NADSYN1	0.0241068082207061	0.304684178524256	0	1	0	0	0	0	0	0	FALSE
NADSYN1	-0.00175966386555793	0.965074009368691	0	1	0	0	0	0	0	0	FALSE
NAE1	0.0684319562943525	0.235035290510799	0	1	0	0	0	0	0	0	FALSE
NAF1	0.0555705529411723	0.369533205707277	0	1	0	0	0	0	0	0	FALSE
NAGA	-0.255521051417402	0.028741761627359	0	1	0	0	0	0	0	0	FALSE
NAGA	-0.205535233216025	0.0500422185135737	0	1	0	0	0	0	0	0	FALSE
NAGA	-0.207828292981969	0.0622168336037403	0	1	0	0	0	0	0	0	FALSE
NAGK	-0.0952142857142935	0.326230497536157	0	1	0	0	0	0	0	0	FALSE
NAGLU	0.0495725344537723	0.114074931755582	0	1	0	0	0	0	0	0	FALSE
NAGLU	0.0299907005748121	0.343080105046947	0	1	0	0	0	0	0	0	FALSE
NAGPA	-0.046613447287756	0.386692573762383	0	1	0	0	0	0	0	0	FALSE
NAGS	0.001377310924358	0.959597043447537	0	1	0	0	0	0	0	0	FALSE
NAIF1	-0.0313579831932911	0.382997050523066	0	1	0	0	0	0	0	0	FALSE
NAIF1	0.0106382962609093	0.576381083872295	0	1	0	0	0	0	0	0	FALSE
NAIP	-0.0996107711108305	0.440677735953149	0	1	0	0	0	0	0	0	FALSE
NAIP	-0.068266156572391	0.48396359222927	0	1	0	0	0	0	0	0	FALSE
NAIP	-0.0180655462184891	0.837799663965125	0	1	0	0	0	0	0	0	FALSE
NALCN	0.0453277310924349	0.153632893216189	0	1	0	0	0	0	0	0	FALSE
NALCN	-0.0245209470162715	0.248850166729037	0	1	0	0	0	0	0	0	FALSE
NALCN	0.030447176218483	0.408768866135874	0	1	0	0	0	0	0	0	FALSE
NALCN-AS1	0.0112705882352868	0.722345026705627	0	1	0	0	0	0	0	0	FALSE
NALT1	0.0130347650774221	0.640101099519744	0	1	0	0	0	0	0	0	FALSE
NAMPT	0.24949429243695	0.121616642884752	0	1	0	0	0	0	0	0	FALSE
NAMPT	0.168106083949565	0.369008770868171	0	1	0	0	0	0	0	0	FALSE
NAMPT	0.0790900985468177	0.558750352695321	0	1	0	0	0	0	0	0	FALSE
NAMPT	0.0918953696638543	0.649489821086481	0	1	0	0	0	0	0	0	FALSE
NANOG	0.0558210084033499	0.129086501190513	0	1	0	0	0	0	0	0	FALSE
NANOG	-0.057394117647072	0.162527029852502	0	1	0	0	0	0	0	0	FALSE
NANOS1	0.0544495798319282	0.137013139383933	0	1	0	0	0	0	0	0	FALSE
NANOS1	0.0345210084033631	0.251196799962548	0	1	0	0	0	0	0	0	FALSE
NANOS2	0.0078104735914879	0.737424171616276	0	1	0	0	0	0	0	0	FALSE
NANOS3	0.0510361532772992	0.0325278836782691	0	1	0	0	0	0	0	0	FALSE
NANP	0.071596638655457	0.298838309773027	0	1	0	0	0	0	0	0	FALSE
NANS	-0.0791403361344667	0.192673965081214	0	1	0	0	0	0	0	0	FALSE
NANS	-0.00547886857143709	0.770276980457249	0	1	0	0	0	0	0	0	FALSE
NAP1L1	-0.0971694708031166	0.14444175616802	0	1	0	0	0	0	0	0	FALSE
NAP1L1	-0.0690798246032518	0.287862372975949	0	1	0	0	0	0	0	0	FALSE
NAP1L1	-0.0499247305090531	0.320983287977701	0	1	0	0	0	0	0	0	FALSE
NAP1L1	-0.051141268598899	0.483130275452488	0	1	0	0	0	0	0	0	FALSE
NAP1L1	-0.0305152042017234	0.562015678112923	0	1	0	0	0	0	0	0	FALSE
NAP1L1	-0.0277208993140317	0.59129840111237	0	1	0	0	0	0	0	0	FALSE
NAP1L1	0.0154626755421354	0.789578721008693	0	1	0	0	0	0	0	0	FALSE
NAP1L2	-0.0251882352941255	0.643299451187047	0	1	0	0	0	0	0	0	FALSE
NAP1L3	0.051122339806204	0.476447950291796	0	1	0	0	0	0	0	0	FALSE
NAP1L4	0.0538394533395721	0.177335937152354	0	1	0	0	0	0	0	0	FALSE
NAP1L4	-0.0477573183193361	0.351288142939946	0	1	0	0	0	0	0	0	FALSE
NAP1L4	0.037625356928098	0.373644656567571	0	1	0	0	0	0	0	0	FALSE
NAP1L4	-0.0220994499216829	0.497427502143907	0	1	0	0	0	0	0	0	FALSE
NAP1L4	-0.0093117647058838	0.665719367074818	0	1	0	0	0	0	0	0	FALSE
NAP1L5	0.096245378151254	0.205584692638096	0	1	0	0	0	0	0	0	FALSE
NAP1L5	0.0842226890756193	0.442497929284363	0	1	0	0	0	0	0	0	FALSE
NAPA	-0.00589998497213884	0.928466615486095	0	1	0	0	0	0	0	0	FALSE
NAPA	0.00281826365086602	0.963756182554561	0	1	0	0	0	0	0	0	FALSE
NAPA-AS1	0.0699541680672224	0.0190898216601947	0	1	0	0	0	0	0	0	FALSE
NAPB	-0.118028210643661	0.186597395439437	0	1	0	0	0	0	0	0	FALSE
NAPB	0.0114218487394862	0.810922026153635	0	1	0	0	0	0	0	0	FALSE
NAPEPLD	-0.0149680672268957	0.768565032431361	0	1	0	0	0	0	0	0	FALSE
NAPEPLD	-0.0515806722689183	0.244434035159271	0	1	0	0	0	0	0	0	FALSE
NAPEPLD	0.0418964205882277	0.30733890426884	0	1	0	0	0	0	0	0	FALSE
NAPEPLD	-0.0226243437815201	0.417513335314672	0	1	0	0	0	0	0	0	FALSE
NAPEPLD	-0.0374932773109329	0.686971402124978	0	1	0	0	0	0	0	0	FALSE
NAPG	-0.0461865546218583	0.466178738082686	0	1	0	0	0	0	0	0	FALSE
NAPG	0.000159701656093247	0.996727937727104	0	1	0	0	0	0	0	0	FALSE
NAPRT	0.0692663865546175	0.00477134250873072	0	1	0	0	0	0	0	0	FALSE
